reviewId,userName,userImage,content,score,thumbsUpCount,reviewCreatedVersion,at,replyContent,repliedAt,appVersion
3431098b-6559-466f-8804-9fbababf7462,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,"Tolong kepada mba shopee, untuk proses pengembalian barang jangan terlalu menunggu lama dari seller. Untuk validasi produk menurut saya ga butuh banyak waktu, jikalaupun ada kekurangan atau kerusakan saat pengembalian seller pasti langsung melakukan Banding. Cukup diberi waktu 1x24 saja cukup. Terimakasih.",5,9,3.43.40,2025-02-01 23:51:46,"Hi kak, maaf ya buat kakak ga nyaman, terkait kendalayang dialami agar aku bisa bantu kakak bisa infoin detail kendala ke DM Social Media kita @Shopee_id/ @Shopeecare. Aku tunggu kak ^TU",2025-02-02 00:19:34,3.43.40
003cd63a-3b3c-4fd6-bcb1-b8e0f2a84e16,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,Shopee banyak bonusnya. Tapi tolong di tertibkan reseller2 yang lebay. Deskripsi di iklan penjualan kualitas nya ga sesuai dengan barang yang di kirim.,5,3,3.41.45,2025-02-06 12:19:19,"Hi kak, dan maaf ya kak udah bikin ga nyaman. Shopee selalu berupaya untuk meningkatkan pelayanan kepada pengguna maupun ke penjual yah kak dan akan selalu berusaha memberikan yang terbaik. Jika kakak ada kendala mengenai Shopee untuk detailnya jangan sungkan buat japri aku DM aku di IG @Shopee_ID ya Kak. Have a nice day^CK",2025-02-06 14:50:57,3.41.45
9f185eae-b29c-4ffa-b2d3-915ab0b25cd2,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,"Saran aja untuk pihak shopee , jangan menekan barang ke alamat yang pesan 6 jam sebelum di antar. Seharusnya barang anda sebelum di antar 1 jam ke lokasi , atau 2 jam ke lokasi biar perima barang dan kurir sama sama enak Coba deh di rembukin lagi , soalnya banyak miss komunikasi waktu , jangan sampai nungguin ga kerja tapi barangnya di anter siang atau sore di system' dari jam setengah 7 pagi Terima kasih, semoga lebih baik lagi",5,4,3.41.45,2025-01-09 05:33:12,"Hi kak, maaf uda bikin ga nyaman. Kendala yg kakak alami akan aku tampung buat jadi bahan evaluasi Shopee. Semoga Shopee bisa lebih baik lagi & bisa kasih pelayanan yg memuaskan. Kalo ada pertanyaan, langsung hubungi aku via DM @Shopee_id / @ShopeeCare yaa. Have a nice day ^ZH",2025-01-09 06:29:06,3.41.45
93ce9c94-41da-430c-9248-e977c3cf85b1,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,"Aplikasi nya sering banget tiba² nge bug,,padahal sinyal bagus banget dan kuota juga full,, semoga kedepannya lebih baik lagi",5,4,3.42.24,2025-01-22 17:08:11,,,3.42.24
960df518-c6e0-4110-ac56-8e98e0145d29,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,"Apk ini sangat laha bagus karena disini barang menjadi lebih murah , banyak diskon , banyak voucher, dll. Saya sangat senang belanja di sini karena pelayanan dan kurir yang cepat. Saya pernah beli paket dari jakarta barat ke Surabaya Timur hanya 3 hari langsung sampai. Saya sangat rekomendasi shopee untuk kalian ingin beli barang.",5,1,3.39.17,2024-12-21 00:36:14,"Hii kak, makasii banyaak yaw atas rating dan review yang kamu kasih, aku jadi makin semangat nih kak kasih pelayanan yang terbaik buat semua pelanggan Shopee:) Kalau ada kendala soal Shopee jangan sungkan DM aku di Instagaram @Shopee_ID yang bercentang biru yaa kak, have a nice day ^PK",2024-12-21 02:30:13,3.39.17
f924fded-5161-4969-9c0e-f17b6bf5e2be,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,"suka banget belanja di shopee mudah hemat nggak usah ribet keluar....tp sering kecewa. so sering ketemu reseller yg kurang amanah .brg datang nggak ori padahal pas smart brg yg bagus""eeee tau""datang nggak dsesuai",5,7,3.40.16,2024-12-28 04:35:23,"Hi kak, maksih reviewnya, selalu pantengin update dari shopee ya kak, semoga kamu selalu nyaman ya berbelanja di shopee, kalau ada kendala/pertanyaan seputaran shopee bisa colek aku melalui DM sosial media resmi shopee ya kak, happy a nice day. ^SY",2024-12-28 05:27:29,3.40.16
91ec9d98-bea2-42a8-831b-203c64eb8734,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,"pas lg main game candy sering error sendiri, keluar promp ""maaf, ada kesalahan"" setelah itu nyawanya ilang....menyebalkan sekali, padahal kesalahan aplikasi.",5,6,3.41.45,2025-01-14 11:08:20,"Hi kak, maaf ya sudah buat kakak ga nyaman terkait kendala yang dialami. Agar bisa aku bantu, kakak bisa infoin ke aku detail kendala kakak dan screenshoot kendala melalui DM Instagram @shopee_id/@shopeecare_id. Stay safe ^XB",2025-01-14 13:14:51,3.41.45
8a21596f-7b27-4bd7-9364-39f45b7ba095,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,"Seneng bgt belanja d shopee .. lebih hemat,bisa cari barang yg aq mau juga .. pengalaman selama belanja d shoope alhamdulillah sangat puas .. terimakasih shopee .. memudahkam saya untuk belanja online 🫶",5,4,3.43.40,2025-02-06 04:33:39,"Hai kak, makasih yaa bintang dan ulasannya. Aku ikut senang kalo kakak bisa terbantu dalam berbelanja online. Moga Shopee bisa terus kasih yang terbaik buat penggunanya biar kakak selalu nyaman dan aman pakai Shopee. Kalau ada pertanyaan terkait Shopee boleh DM Aku di @Shopee_id / @Shopeecare ya. Have a nice day ^AF",2025-02-06 05:31:37,3.43.40
c274cea4-99f4-42c8-b143-bc43223a263c,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,"Shoppe kok skrg susah bnget buat pesan barang pdahal sudah ada dikeranjang barangnya trus saya chekout harga ga ada kelanjutannya,apa ada yg salah y tolong pemberitahuannya mngkin ada sedikit kesalahan trima kasih",5,5,3.42.24,2025-01-26 01:43:49,"Hi kak, maaf banget ya udah buat kamu ga nyaman. Terkait kendala checkout yg kmu alami, agar aku dpt bantu cek lebih lanjut mohon infoin detail kendala kmu melalui DM ke social media resmi Shopee di IG @shopee_id/@shopeecare_id yaa kak. Stay safe ^FT",2025-01-26 02:30:53,3.42.24
ba9a7050-0552-4f2a-accc-00d53013cc51,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,Buat belanja sih enak ya banyak gratis ongkirnya. Tapi bug nya Itu lohhhh astaga. Ga bisa di bersihin di layar utama. Pas kelamaan buka apk nya ñgelag parah.Ini aja aku ngetik ulasan masih ada suara reals shopee woi 🤦‍♀️.,5,472,3.40.11,2024-12-25 15:02:31,"Hi Kak, maaf bgt ya buat kamu resah terkait kendala aplikasimu. aku saranin Kakak bisa lakukan clear chace dg cara masuk ke Akun Shopee>menu""Saya"">""Pengaturan Akun"">""Tentang"">""Hapus Cache"". Klo masih terkendala bisa hubungi mimin dg memberikan screenshot review ini ke DM Social Media kita @Shopee_id / @Shopeecare ya, Sehat selalu ^FB",2024-12-25 17:10:11,3.40.11
19980cb0-7561-48b7-a4e5-bebe3e5b25f3,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,Selalu memudahkan saya dalam segala hal Sangat sangat sangat membantu.... bintang 10 buat Shopee. Saran saya klo untuk pelanggan setia bolehlah voucher ny di banyakin yg gak banyak S&K ny Voucher banyak tp kebanyakan S&K Hehehehehe Sukses dan Jaya selalu untuk Shopee,5,3,3.40.16,2024-12-25 23:35:32,"Hii kak, terima kasih banyak ya kak atas rating dan review yang kamu kasih, aku jadi makin semangat nih kak kasih pelayanan yang terbaik buat semua pelanggan Shopee. Kalau ada kendala terkait Shopee jangan sungkan DM aku di Instagaram @Shopee_ID yang bercentang biru yaa kak, sehat selalu ^YQ",2024-12-26 00:12:32,3.40.16
6a316a82-d276-4d60-b6fd-eaf3fac6256e,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,"Terima kasih shopee..... belanja jadi sangat mudah, pilihan produk sngat banyak dgn harga sehingga memudahkan menyesuaikan dgn budget",5,3,3.41.45,2025-01-15 12:18:06,"Hai kak, waaah maaciw banyak yaw kak buat feedback dan bintangnya, aku happy banget nih dapat bintang dari kamu. Jgn lupa selalu pantengin promo menariknya di sosmed resmi dan aplikasi Shopee ya kak. Jika ada kendala jangan ragu untuk hubungi aku ke DM IG @shopee_id . Sehat selalu ^LE",2025-01-15 13:45:17,3.41.45
a7fe7a8f-8b32-4f61-955c-2ed94fdcee9d,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,"Suka belanja di shopee karena termurah dari yg lain. Kekurangan nya adalah di shopee membatalkan pesanan butuh proses persetujuan. Gak kaya dlu lagi. Saran aku tolong yah pihak shopee tolong permudahkan dalam membatalkan pesanan, seperti dulu.",5,7,3.39.17,2024-12-17 00:21:50,"Hai kak, makasih ya buat bintang dan feedbacknya kak. Tentunya shopee bakalan terus tingkatin pelayanan dan performa buat kamu dan para sobat shopee. Terkait kendala kakk bisaa langsung chat aku lampirkan detail kendala kakak ya di DM IG shopeecare_id. have a nice day ^ME",2024-12-17 01:32:19,3.39.17
f77795ff-05e9-4988-b39a-07c4aad8d4b2,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,"Belanjanya asik cuma waktu pengirimannya kalo bisa ada sop buat kurir diatas jam 19.00 sebaiknya pesanan jangan di kirim ke tujuan karena tidak semua pelanggan jam 19.00 masih melek,alangkah baiknya diantar pagi hari esoknya,terima kasih...",5,3,3.39.17,2024-12-17 15:03:55,"Hi kak, maaf ya udah buat kamu ngga nyaman mengenai kendala yg kamu alami, masukan dari kamu akan kami jadikan bahan evaluasi agar shopee lebih baik lagi kedepannya ya kak. Jika kamu ada kendala terkait shopee, kamu bisa infoin detail kendala kamu ke DM Social Media kita @Shopee_id/@Shopeecare ya. Sehat selalu ^XR",2024-12-17 17:05:49,3.39.17
c5e912e8-177c-49a0-9c47-bb4bf9fc5707,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,Saat ini saya memberikan bintang lima untuk Shopee karena tidak menemukan kendala dalam menggunakan aplikasinya tapi masih mungkin berubah jika kelak saya menemukan masalah dalam penggunaannya. Keep up the good work!,5,5,3.40.16,2024-12-29 22:46:05,"Hi kak, makasiii bngt ya buat bintang 5 nya aku ikut senang kalau kakak puas sama aplikasi shopee ya . Semoga shopee bisa terus berikan yang terbaik buat kamu dan semua pengun ya. Kalau ada pertanyaan kakak boleh bngt DM di Sosial media kami di @Shopee_Id/@Shopeecare ya . Sehat selalu ^CK",2024-12-29 23:19:01,3.40.16
c8d63c90-408d-41f2-91b4-351cf2da9dff,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,"Sangat membantu untuk belanja, mantap. Cuma ada satu kendala banyak bug lama login kalau kita buka menu di aplikasi, segera di perbaiki. Terimakasih.",5,5,3.43.40,2025-01-29 19:39:15,"Hi kak, maaf buat kamu ga nyaman terkait kendala yg aplikasi kamu alami. Aku saranin kamu bisa clear cache, pastikan jaringan kamu stabil ya dan coba berkala dalam 1x24 jam. Kalau masih kendala jangan sungkan DM aku di Instagram @Shopee_ID yang bercentang biru yaa kak, sehat selalu ^YQ",2025-01-29 20:17:00,3.43.40
761d6918-167f-4fc9-b5b5-5a7202a06311,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,"Aku sudah lama pakek aplikasi ini, bsa mempermudah utk belanja, apalagi jika beli saat penjual live selalu dapat potongan harga. Jadi gak usah repot² keluar rumah, tapi masalah di sini saat lihat live beberapa hari ini tulisannya tidak ada, seperti komenan pembeli ada latar warna nya tapi ketikannya hilang dan juga seperti tulisan beli yang di sematkan penjual benar ada warnanya tapi hilang tulisannya. Pokoknya tulisan yang ada di dalam live itu hilang semua hanya terlihat latar warnanya saja.",5,499,3.43.40,2025-02-08 01:45:50,"Hi kak, makasih ya buat bintang limanya. Moga makin betah dan nyaman belanja lewat aplikasi Shopee. Jangan lupa selalu pantengin promo menariknya di sosmed resmi dan aplikasi Shopee. Kalo kamu ada kendala atau pertanyaan terkait shopee boleh kirim SS review ini via DM ke Social Media kita @Shopee_id/@Shopeecare ya. Stay safe. ^PT",2025-02-08 01:40:49,3.43.40
b9d9c9f0-34d3-42eb-a9a2-45cfb3126cbf,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,"Bagus sihh apk shopee ini, banyak promonya juga. Tapi kalo ngirim paket kerumah sy suka malam terus, sekarang juga saya lagi pesan paket tapi belum datang juga. Kalo bisa shopee itu pengiriminnya agak sore, jangan malam terus. Tapi gapapa sihh, senang juga pakai apk shopee ini, GOOD.",5,279,3.39.17,2024-12-15 13:37:13,"Hai kak, Makasih banyak ya untuk review dan bintangnya. Aku ikut seneng deh kalo kakak suka dengan fitur dan pelayanan yang ada di Shopee. Jika kakak ada kendala atau pertanyaan terkait shopee kakak bisa hubungi kembali di DM ke social media kita ya Kak. Have a nice day  ^GE",2024-12-15 15:39:34,3.39.17
b882a7d1-68c6-43b4-a68b-67903de6067d,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,"saya tidak punya masalah dengan shopee. kalaupun ada, biasanya dipengiriman. tapi biasanya bisa tanya langsung ke shopee. cuma akhir2 ini saya koq tidak bisa klaim koin di shopee live ya. katanya terdeteksi aktivitas tidak wajar diakun anda. mau bertanya gimana caranya saya tidak tau. padahal nonton shopee live adalah keasyikan tersendiri bagi saya mengisi waktu senggang dihari tua ini, sambil mengumpulkan koin. itu saja sih, bagi saya shopee udah sangat bagus dibanding aplikasi toko sebelah.",5,4,3.42.24,2025-01-28 21:31:42,"Hallo kak, maaf ya kak udah bikin ga nyaman. Shopee selalu berupaya untuk meningkatkan pelayanan kepada pengguna yah kak dan akan selalu berusaha memberikan yang terbaik. Jika kakak ada kendala mengenai Shopee untuk detailnya jangan sungkan buat japri aku ke IG DM @shopee_id yah kak. Terimakasih telah menghubungi shopee^SN",2025-01-28 22:50:10,3.42.24
cade2f28-2c04-4d36-9f0c-d822878fc648,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,"Saya sebagai seller shopee, mohon maaf buat shopee ya, kalau bisa pajaknya jangan terlalu gede soalnya potongan nya banyak. Untung cuma ngambil dikit dikit soalnya. 🙏🙏🙏",5,3,3.43.40,2025-02-03 17:35:23,"Hi kak, makasih untuk rating yg diberikan dan maaf ya atas ketidaknyamanannya. makasih feedbackny yaa karena hal ini akan dijadikan masukan utk shopee akan lebih baik lg. Klo ada pertanyaan/kendala terkait Shopee jangan sungkan DM di sosial media Shopee @Shopee_id / @Shopeecare ya, sehat selalu ^GU",2025-02-03 18:26:49,3.43.40
cc7c69a2-e8da-4315-840a-8cb26caf7b37,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,"Aplikasi terbaik,semua produk yang di cari ada di shopee, saya merasa terbantu untuk saya kaum yang mager untuk belanja keluar rumah,dengan belanja di shopee tinggal pilih apa yang ingin di beli dan pesan'an akan di kirim terimakasih ☺️🙏",5,11,3.42.24,2025-01-26 01:49:44,Hi kak makasii ya buat review dan bintang 5 nya. Moga Shopee selalu kasih pelayanan terbaik biar kamu makin senang dan terus berbelanja di Shopee ya Kak. Jika ada kendala atau pertanyaan terkait shopee kakak bisa hubungi aku di DM IG @Shopee_id / @Shopeecare_id. Have a nice day ^FT,2025-01-26 02:09:57,3.42.24
384860eb-f813-4af1-8755-cefa55bf9267,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,Saya senang dengan shopee.. kalo lagi males beli barang mending beli di shopee. Udah harganya murah gratis ongkir lagi aduhh apa gak ketagihan beli disini.. aku ya kalo ad yang murahhh banget langsung tak chekout,5,4,3.40.11,2024-12-18 10:42:32,Hai kak. Terimakasih sudah mempercayakan Shopee jadi E-commerce untuk belanja online kebanggaan kamu. Semoga Shopee selalu bisa membantu kebutuhan kamu ya Kak. Jika ada kendala kamu bisa hubungi aku di live chat /DM ke Social Media kita ke @Shopee_id ya. Terima kasih ^NW,2024-12-18 11:37:30,3.40.11
f675f2d4-5276-4b21-a52d-55e70d7d347a,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,"Masih menjadi pilihan utama berbelanja, Menjadikan belanja online menyenangkan, Visual aplikasi yang enak dilihat, Estimasi pengiriman yang bisa terlacak, Dan juga banyak promonya",5,6,3.39.17,2024-12-17 12:09:59,,,3.39.17
5f0d714b-9bdd-404b-b38d-c85e2b3a2f6e,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,"bagus..murah meriah. Harus pakai shoppee Yang lain ketinggalan. Nyesal, kalau gk pakai shoppee, banyak promonya, bnyak voucheranya. Nyesal kalau gk pakai shoppee.sangat puas. Dan membantu sekali, dalam dunia bisnis, makin meningkat",5,2,3.40.11,2025-01-01 04:17:25,"Hai kak, makasih ya buat bintangnya. Supaya makin mantab, jangan lupa buat cek promo-promo menarik dan voucher cashback lainnya yang ada di shopee yaa biar makin mantap pastinya buat belanja hihi. Kalau kamu ada kendala terkait shopee bisa colek mimin di DM twitter @ShopeeCare ya kak. Have a nice day ❤^HG",2024-02-18 14:22:31,3.40.11
eb174b00-a570-4238-bfc5-67fc2e4d1909,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,"Berbelanja di Shopee,selain lbh praktis jg dpt memilih produk yg sesuai dgn keuangan kita. Mari manfaatkan pelayanan shopee dgn sedikit sabar menunggu dirumah, dari pada hrs keluar rmh yg hny kita akan dihadapkan dengan kemacetan lalulintas yg membuat kita stress....!!!",5,6,3.41.45,2025-01-18 05:11:49,"Yuhuu mantulll, aku ikut seneng kalau kamu puas belanja di Shopee, makasih yaw kak untuk bintang 5 nyaa. moga Shopee bisa selalu jadi tempat belanja yang terpercaya jd kamu makin nyaman menggunakan aplikasinya hihi. kalo ada pertnyaan boleh lgsg DM aku ke @ShopeeID / @Shopeecare ya. Sehat selalu ^CH",2025-01-18 06:17:52,3.41.45
ec7776e1-9e3a-46e2-9ec8-a658402d086c,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,"untuk ulsan shopee hanya shopee memang is the best apalagi tagihan data kali ini kita memang harus punya pandangan yang seknifikan yang tidak perlu ribet atau perlu donasi riwerd yang ngebut dan tidak bikin ruwet orbitan selalu tepat sasaran baca peluang bisnis selalu kebut tak perlu lupah Masi ini itu, apalagi punya saldo tambahan bisa di manfaatin kocek Nya .kelihatan bangat untungnya jika rugi Mukin taban bonus yang berubah-ubah terimakasih shopee pamit.",5,265,3.41.45,2025-01-10 14:43:06,"Hi kak, Apabila ada pertanyaan/kendala terkait Shopee boleh infoin aku via DM ke sosmed @Shopee_id/@Shopeecare ya. Stay healthy ^SU",2025-01-10 15:12:53,3.41.45
db4b7974-5a9f-413f-88e3-f26479c402f9,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,"Apk nya sudah bagus, cuma ada bbrp yg perlu di koreksi untuk pelacakan paket untuk bbrp ekspedisi sering stuck di 1 kita nggak bergerak sampai hitungan bbrp hari, dan untuk retur barang Parah banget ribet nya. Paket yg sudah di retur (Krn nggak sesuai) bisa di balikin LG sama penjual tanpa konfirmasi pembeli. Biasa nya pembeli kalau sdh kecewa pasti cari di toko lain. JD sampai sekarang (+- 3 Minggu status retur masih stuck/validasi di penjual) dana pun JD gantung nggak bisa kembali.",5,281,3.40.11,2024-12-30 08:15:27,"Hi kak, makasih ya bintangnya, aku tmbah semangat nih buat kasih pelayanan yg terbaik,  Feedback dari kakak akan kami jadikan masukan agar kedepannya shopee bisa lebih baik lagi ya Kak, makasi telah menghubungi shopee, Kalo ada prtanyaan trkait Shopee jgn sungkan DM ak di @Shopee_id ya, sehat selalu^NC",2024-12-30 09:21:17,3.40.11
e8298ea5-b62b-4e07-827f-7dfb282826a0,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,"Minus di perubahan data.buat hubungi cs nya susah nya minta ampun.mau update data no hape yg sudah hangus & perubahan no rekening juga susah minta ampun,nggak kayak dulu.tolong lah diperbaiki lagi shopee nya biar mudah update perubahan data misalkn sedang diperlukan perubahan data buat pemakai",5,7,3.42.24,2025-01-28 03:36:48,"Hai kak, mohon maaf kalau kamu ada kendala saat pakai Shopee ya. Supaya bisa dicari jalan keluarnya, kamu bisa infoin ke mimin kendala kamu melalui DM IG Shopee_ID yang ada centang birunya ya. Mimin siap untuk bantu kamu. Stay safe kak 🙏 ^YB",2023-12-29 03:19:17,3.42.24
7725341b-afdc-4a89-8939-38664aa082b2,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,"untuk kebutuhan apapun baik untuk sehari hari atau keperluan perlengkapan rumah tangga sekolah kantor make up, perkebunan persawahan sampai perpupukan apapunlah ada semua disini, dan harga bersaing. tinggal pilih, mau kualitas, murah atau grosir. mantap kan.",5,5,3.40.11,2024-12-20 02:49:39,"Hi kak, makasih ya buat bintang limanya. Moga makin betah dan nyaman belanja lewat aplikasi Shopee. Jangan lupa selalu pantengin promo menariknya di sosmed resmi dan aplikasi Shopee. Kalo kamu ada kendala atau pertanyaan terkait shopee boleh kirim SS review ini via DM ke Social Media kita @Shopee_id/@Shopeecare ya. Stay safe. ^PT",2024-12-20 03:29:30,3.40.11
4adf2c5d-112b-40ce-9ef4-24cbfa2f4bda,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,Ngapo baru belanja 3 aitem mentang2 barang belum nyampai padahal bukan tidak di bayar pengaturan berubah yg tadi nya bisa bayar di tempat setiap klik minta bayar pihak bang yang ini yg itu woii cari pelanggan itu susah setiap barang yg saya pesan belum per nah saya tolakk Ter kecualii barangg yg dikirim lewat waktu karena saya jengkel saya tolakk karena apa katanya kalau lewat tgl sekian dapat diskon semisal 10 ribuu itu bohong tetap aja konsumen dipinta sekian payahh takut nian gak di byar taee,5,13,3.39.17,2024-12-16 08:46:52,"Hi kak. Mohon maaf atas pengalaman yang tidak menyenangkan, kedepannya kami akan terus berusaha meningkatkan performa dan layanan kami agar bisa memberikan pengalaman lebih baik lagi. Terkait kendala kamu boleh infoin detail kendala lebih jelas ke DM sosial media kita di @Shopee_id/@Shopeecare ya kak. Sehat selalu🙏 ^LT",2024-08-02 14:24:53,3.39.17
4831d47a-d8e2-492b-8624-8bf9dcc858fe,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,Aplikasi sangat membantu untuk belanja online. Banyak promo dan pointnya juga. Ada voucher belanjanya juga jadi lebih hemat.,5,3,3.41.45,2025-01-17 05:03:16,Hi ka.. makasih ya untuk bintang dan reviewnya.. seneng deh kalau Shopee sangat bermanfaat untuk memenuhi kebutuhan belanja kamu. moga Shopee selalu dihati yaw.. happy shopping ^VJ,2025-01-17 06:06:39,3.41.45
465969be-bd50-4ee5-bb89-b26bad7d8459,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,"Akhirnya setelah 4 tahun menunggu spaylater nya di naikin juga walaupun gak bnyak tpi ttp bermanfaat, tinggal nunggu spinjam yang belum pernah berhasil. Terima kasih shopee sudah mendengar keluhan customer, semoga tidak di ambil lagi limitnya. Terima kasih.",5,7,3.43.40,2025-02-07 12:02:11,"Hai kak, maaf udah buat ngga nyaman terkait pengajuan spinjam, aku bantu infoin pastikan kamu sudah syarat dan ketentuan dalam pengajuan spinjam ya kak, kalau masih berkendala, silahkan hubungi aku ke DM IG @shopee_id ya kak Sehat selalu 😊^ZT",2024-10-03 03:41:22,3.43.40
